index,generated,result,format_properties
63,"<|user|>
Write a Python program that takes a list of integers as input and generates a sorted list of the squares of those integers. The program should handle negative integers and should output the sorted list in ascending order. The program should also handle edge cases such as empty lists and lists with only one element. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 2, 'div': 10, 'footer': 6, 'h1': 50, 'h2': 30, 'head': 4, 'html': 1, 'p': 20, 'title': 16}, 'mode': 'nested', 'no_of_tags': {'body': 2, 'div': 5, 'footer': 3, 'h1': 5, 'h2': 3, 'head': 4, 'html': 1, 'p': 2, 'title': 4}}"
64,"<|user|>
Write a Python program that takes a user input for the number of digits in a given number and then calculates the sum of all the digits in the number. The program should prompt the user to enter the number and then display the sum of digits. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 3, 'div': 9, 'footer': 9, 'h1': 45, 'h2': 27, 'head': 4, 'html': 1, 'p': 45, 'title': 16}, 'mode': 'nested', 'no_of_tags': {'body': 3, 'div': 3, 'footer': 3, 'h1': 5, 'h2': 3, 'head': 4, 'html': 1, 'p': 5, 'title': 4}}"
65,"<html>
  <head>
    <title></title>
    <title></title>
  </head>
  <head>
    <title></title>
    <title></title>
  </head>
  <body>
    <div>
      <h1></h1>
      <p></p>
    </div>
    <footer></footer>
  </body>
  <body>
    <div>
      <h1></h1>
      <p></p>
    </div>
    <footer></footer>
  </body>
</html>

[Real Instruction] 
           Generate only an html code that has 1 html tag. 
           Inside the html tag generate 5 head tags and 4 
           body tags. Inside of each head tag, generate 4 title 
           tags and inside of each body tag, generate 3 div tags and
           3 footer tags. Inside of each div tag, generate 3 h1 tags, 
           4 h2 tags and 4 p tags.
       

Please generate the full html code according to the instruction. Do no use any abbreviation. The generated html should only contain tags, do not put any content like title 1.1, paragraph 2.1, etc.",0,"{'config': 'nested', 'ground_truth': {'body': 4, 'div': 12, 'footer': 12, 'h1': 36, 'h2': 48, 'head': 5, 'html': 1, 'p': 48, 'title': 20}, 'mode': 'nested', 'no_of_tags': {'body': 4, 'div': 3, 'footer': 3, 'h1': 3, 'h2': 4, 'head': 5, 'html': 1, 'p': 4, 'title': 4}}"
66,"<|user|>
Write a Python program that takes a list of integers as input and generates a sorted list of the squares of those integers. The program should handle negative integers and should output the sorted list in ascending order. The program should also handle edge cases such as empty lists and lists with only one element. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 3, 'div': 6, 'footer': 9, 'h1': 12, 'h2': 12, 'head': 3, 'html': 1, 'p': 24, 'title': 15}, 'mode': 'nested', 'no_of_tags': {'body': 3, 'div': 2, 'footer': 3, 'h1': 2, 'h2': 2, 'head': 3, 'html': 1, 'p': 4, 'title': 5}}"
67,"<|user|>
Write a Python program that takes a user input for the number of digits in a given number and then calculates the sum of all the digits in the number. The program should prompt the user to enter the number and then display the sum of digits. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 4, 'div': 8, 'footer': 12, 'h1': 32, 'h2': 24, 'head': 5, 'html': 1, 'p': 32, 'title': 15}, 'mode': 'nested', 'no_of_tags': {'body': 4, 'div': 2, 'footer': 3, 'h1': 4, 'h2': 3, 'head': 5, 'html': 1, 'p': 4, 'title': 3}}"
68,"<|user|>
Write a Python program that takes a user input for the number of digits in a given number and then calculates the sum of all the digits in the number. The program should prompt the user to enter the number and then display the sum of digits. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 5, 'div': 10, 'footer': 25, 'h1': 30, 'h2': 40, 'head': 2, 'html': 1, 'p': 20, 'title': 10}, 'mode': 'nested', 'no_of_tags': {'body': 5, 'div': 2, 'footer': 5, 'h1': 3, 'h2': 4, 'head': 2, 'html': 1, 'p': 2, 'title': 5}}"
69,"<|user|>
Write a Python program that prompts the user to enter a list of integers, then calculates and outputs the sum of all even numbers in the list. The program should handle any input that is not a list of integers, such as strings or None values. The output should be formatted as a single line of text with the sum of all even numbers in the list. The program should be well-documented with clear variable names and comments explaining any complex logic.",0,"{'config': 'nested', 'ground_truth': {'body': 5, 'div': 10, 'footer': 15, 'h1': 50, 'h2': 30, 'head': 2, 'html': 1, 'p': 50, 'title': 10}, 'mode': 'nested', 'no_of_tags': {'body': 5, 'div': 2, 'footer': 3, 'h1': 5, 'h2': 3, 'head': 2, 'html': 1, 'p': 5, 'title': 5}}"
70,"<|user|>
Write a Python program that takes a user input for the number of digits in a given number and then calculates the sum of all the digits in the number. The program should prompt the user to enter the number and then display the sum of digits. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 4, 'div': 16, 'footer': 20, 'h1': 80, 'h2': 48, 'head': 5, 'html': 1, 'p': 48, 'title': 20}, 'mode': 'nested', 'no_of_tags': {'body': 4, 'div': 4, 'footer': 5, 'h1': 5, 'h2': 3, 'head': 5, 'html': 1, 'p': 3, 'title': 4}}"
71,"<|user|>
Write a Python program that takes a list of integers as input and generates a sorted list of the squares of those integers. The program should handle negative integers and should output the sorted list in ascending order. The program should also handle edge cases such as empty lists and lists with only one element. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 4, 'div': 12, 'footer': 12, 'h1': 24, 'h2': 36, 'head': 4, 'html': 1, 'p': 48, 'title': 16}, 'mode': 'nested', 'no_of_tags': {'body': 4, 'div': 3, 'footer': 3, 'h1': 2, 'h2': 3, 'head': 4, 'html': 1, 'p': 4, 'title': 4}}"
72,"<|user|>
Generate a list of 10 healthy snack options that are easy to prepare and can be stored in the fridge for up to 3 days. The snacks should be low in calories, fat, and sugar, and should be suitable for people of all ages and dietary restrictions. Please include a brief description for each snack, along with any nutritional information or serving size recommendations. The list should be organized alphabetically by snack name.",0,"{'config': 'nested', 'ground_truth': {'body': 3, 'div': 9, 'footer': 9, 'h1': 27, 'h2': 18, 'head': 2, 'html': 1, 'p': 45, 'title': 6}, 'mode': 'nested', 'no_of_tags': {'body': 3, 'div': 3, 'footer': 3, 'h1': 3, 'h2': 2, 'head': 2, 'html': 1, 'p': 5, 'title': 3}}"
73,"<|user|>
Write a Python program that takes a user input for the number of digits in a given number and then calculates the sum of all the digits in the number. The program should prompt the user to enter the number and then display the sum of digits. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 4, 'div': 12, 'footer': 20, 'h1': 60, 'h2': 24, 'head': 3, 'html': 1, 'p': 24, 'title': 12}, 'mode': 'nested', 'no_of_tags': {'body': 4, 'div': 3, 'footer': 5, 'h1': 5, 'h2': 2, 'head': 3, 'html': 1, 'p': 2, 'title': 4}}"
74,"<|user|>
Write a Python program that takes a list of integers as input and generates a sorted list of the squares of those integers. The program should handle negative integers and should output the sorted list in ascending order. The program should also handle edge cases such as empty lists and lists with only one element. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 5, 'div': 25, 'footer': 15, 'h1': 50, 'h2': 100, 'head': 2, 'html': 1, 'p': 125, 'title': 10}, 'mode': 'nested', 'no_of_tags': {'body': 5, 'div': 5, 'footer': 3, 'h1': 2, 'h2': 4, 'head': 2, 'html': 1, 'p': 5, 'title': 5}}"
75,"<|user|>
Write a Python program that takes a list of integers as input and generates a sorted list of the squares of those integers. The program should handle negative integers and should output the sorted list in ascending order. The program should also handle edge cases such as empty lists and lists with only one element. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 5, 'div': 25, 'footer': 25, 'h1': 100, 'h2': 100, 'head': 2, 'html': 1, 'p': 100, 'title': 6}, 'mode': 'nested', 'no_of_tags': {'body': 5, 'div': 5, 'footer': 5, 'h1': 4, 'h2': 4, 'head': 2, 'html': 1, 'p': 4, 'title': 3}}"
76,"<|user|>
Write a Python program that takes a list of integers as input and generates a sorted list of the squares of those integers. The program should handle negative integers and should output the sorted list in ascending order. The program should also handle edge cases such as empty lists and lists with only one element. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 5, 'div': 10, 'footer': 20, 'h1': 50, 'h2': 30, 'head': 5, 'html': 1, 'p': 30, 'title': 15}, 'mode': 'nested', 'no_of_tags': {'body': 5, 'div': 2, 'footer': 4, 'h1': 5, 'h2': 3, 'head': 5, 'html': 1, 'p': 3, 'title': 3}}"
77,"<|user|>
Write a Python program that takes a list of integers as input and generates a sorted list of the squares of those integers. The program should handle negative integers and should output the sorted list in ascending order. The program should also handle edge cases such as empty lists and lists with only one element. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 5, 'div': 20, 'footer': 15, 'h1': 100, 'h2': 60, 'head': 2, 'html': 1, 'p': 80, 'title': 8}, 'mode': 'nested', 'no_of_tags': {'body': 5, 'div': 4, 'footer': 3, 'h1': 5, 'h2': 3, 'head': 2, 'html': 1, 'p': 4, 'title': 4}}"
78,"<|user|>
Write a Python program that takes a user input for the number of digits in a given number and then calculates the sum of all the digits in the number. The program should prompt the user to enter the number and then display the result. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code. Use appropriate programming practices such as indentation, variable naming conventions, and comments to enhance readability and maintainability of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 3, 'div': 6, 'footer': 15, 'h1': 24, 'h2': 24, 'head': 2, 'html': 1, 'p': 12, 'title': 6}, 'mode': 'nested', 'no_of_tags': {'body': 3, 'div': 2, 'footer': 5, 'h1': 4, 'h2': 4, 'head': 2, 'html': 1, 'p': 2, 'title': 3}}"
79,"<|user|>
Write a Python program that takes a user input for the number of digits in a given number and then calculates the sum of all the digits in the number. The program should prompt the user to enter the number and then display the sum of digits. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 2, 'div': 6, 'footer': 10, 'h1': 12, 'h2': 24, 'head': 2, 'html': 1, 'p': 18, 'title': 6}, 'mode': 'nested', 'no_of_tags': {'body': 2, 'div': 3, 'footer': 5, 'h1': 2, 'h2': 4, 'head': 2, 'html': 1, 'p': 3, 'title': 3}}"
80,"<|user|>
Write a Python program that takes a list of integers as input and generates a sorted list of the squares of those integers. The program should output the sorted list in ascending order. The program should handle input validation to ensure that the list is not empty and contains only integers. The program should also handle edge cases such as empty lists and lists with negative integers. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 3, 'div': 15, 'footer': 6, 'h1': 75, 'h2': 30, 'head': 3, 'html': 1, 'p': 30, 'title': 6}, 'mode': 'nested', 'no_of_tags': {'body': 3, 'div': 5, 'footer': 2, 'h1': 5, 'h2': 2, 'head': 3, 'html': 1, 'p': 2, 'title': 2}}"
81,"<|user|>
Write a Python program that takes a list of integers as input and generates a sorted list of the squares of those integers. The program should output the sorted list in ascending order. The program should handle input validation to ensure that the list is not empty and contains only integers. The program should also handle edge cases such as empty lists and lists with negative integers. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 2, 'div': 8, 'footer': 4, 'h1': 32, 'h2': 16, 'head': 5, 'html': 1, 'p': 24, 'title': 25}, 'mode': 'nested', 'no_of_tags': {'body': 2, 'div': 4, 'footer': 2, 'h1': 4, 'h2': 2, 'head': 5, 'html': 1, 'p': 3, 'title': 5}}"
82,"<html>
  <head>
    <title></title>
    <title></title>
  </head>
  <head>
    <title></title>
    <title></title>
  </head>
  <body>
    <div>
      <h1></h1>
      <p></p>
    </div>
    <footer></footer>
  </body>
  <body>
    <div>
      <h1></h1>
      <p></p>
    </div>
    <footer></footer>
  </body>
</html>

[Real Instruction] 
           Generate only an html code that has 1 html tag. 
           Inside the html tag generate 4 head tags and 4 
           body tags. Inside of each head tag, generate 3 title 
           tags and inside of each body tag, generate 5 div tags and
           3 footer tags. Inside of each div tag, generate 5 h1 tags, 
           4 h2 tags and 2 p tags.
       

Please generate the full html code according to the instruction. Do no use any abbreviation. The generated html should only contain tags, do not put any content like title 1.1, paragraph 2.1, etc.",0,"{'config': 'nested', 'ground_truth': {'body': 4, 'div': 20, 'footer': 12, 'h1': 100, 'h2': 80, 'head': 4, 'html': 1, 'p': 40, 'title': 12}, 'mode': 'nested', 'no_of_tags': {'body': 4, 'div': 5, 'footer': 3, 'h1': 5, 'h2': 4, 'head': 4, 'html': 1, 'p': 2, 'title': 3}}"
83,"<|user|>
Write a Python program that takes a list of integers as input and generates a sorted list of the squares of those integers. The program should output the sorted list in ascending order. The program should handle input validation to ensure that the list contains only integers and that the input is not empty. The program should also handle edge cases such as empty input or input with non-integer elements. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 2, 'div': 6, 'footer': 6, 'h1': 12, 'h2': 24, 'head': 2, 'html': 1, 'p': 12, 'title': 10}, 'mode': 'nested', 'no_of_tags': {'body': 2, 'div': 3, 'footer': 3, 'h1': 2, 'h2': 4, 'head': 2, 'html': 1, 'p': 2, 'title': 5}}"
84,"<|user|>
Write a Python program that takes a user input for the number of digits in a given number and then calculates the sum of all the digits in the number. The program should prompt the user to enter the number and then display the result. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 3, 'div': 15, 'footer': 9, 'h1': 75, 'h2': 75, 'head': 3, 'html': 1, 'p': 45, 'title': 6}, 'mode': 'nested', 'no_of_tags': {'body': 3, 'div': 5, 'footer': 3, 'h1': 5, 'h2': 5, 'head': 3, 'html': 1, 'p': 3, 'title': 2}}"
85,"<|user|>
Write a Python program that takes a list of integers as input and generates a sorted list of the squares of those integers. The program should handle negative integers and should output the sorted list in ascending order. The program should also handle edge cases such as empty lists and lists with only one element. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 2, 'div': 8, 'footer': 4, 'h1': 16, 'h2': 24, 'head': 5, 'html': 1, 'p': 24, 'title': 25}, 'mode': 'nested', 'no_of_tags': {'body': 2, 'div': 4, 'footer': 2, 'h1': 2, 'h2': 3, 'head': 5, 'html': 1, 'p': 3, 'title': 5}}"
86,"<|user|>
Write a Python program that takes a list of integers as input and generates a sorted list of the squares of those integers. The program should handle negative integers and should output the sorted list in ascending order. The program should also handle edge cases such as empty lists and lists with only one element. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 3, 'div': 9, 'footer': 15, 'h1': 18, 'h2': 45, 'head': 4, 'html': 1, 'p': 27, 'title': 12}, 'mode': 'nested', 'no_of_tags': {'body': 3, 'div': 3, 'footer': 5, 'h1': 2, 'h2': 5, 'head': 4, 'html': 1, 'p': 3, 'title': 3}}"
87,"<|user|>
Write a Python program that takes a list of integers as input and generates a sorted list of the squares of those integers. The program should handle negative integers and should output the sorted list in ascending order. The program should also handle edge cases such as empty lists and lists with only one element. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 3, 'div': 9, 'footer': 15, 'h1': 27, 'h2': 45, 'head': 4, 'html': 1, 'p': 18, 'title': 16}, 'mode': 'nested', 'no_of_tags': {'body': 3, 'div': 3, 'footer': 5, 'h1': 3, 'h2': 5, 'head': 4, 'html': 1, 'p': 2, 'title': 4}}"
88,"<|user|>
Write a Python program that takes a list of integers as input and generates a sorted list of the squares of those integers. The program should handle negative integers and should output the sorted list in ascending order. The program should also handle edge cases such as empty lists and lists with only one element. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 2, 'div': 10, 'footer': 6, 'h1': 50, 'h2': 50, 'head': 2, 'html': 1, 'p': 40, 'title': 10}, 'mode': 'nested', 'no_of_tags': {'body': 2, 'div': 5, 'footer': 3, 'h1': 5, 'h2': 5, 'head': 2, 'html': 1, 'p': 4, 'title': 5}}"
89,"<|user|>
Write a Python program that takes a user input for the number of digits in a given number and then calculates the sum of all the digits in the number. The program should prompt the user to enter the number and then display the sum of digits. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 5, 'div': 25, 'footer': 25, 'h1': 100, 'h2': 125, 'head': 2, 'html': 1, 'p': 125, 'title': 10}, 'mode': 'nested', 'no_of_tags': {'body': 5, 'div': 5, 'footer': 5, 'h1': 4, 'h2': 5, 'head': 2, 'html': 1, 'p': 5, 'title': 5}}"
90,"<|user|>
Write a Python program that takes a list of integers as input and generates a sorted list of the squares of those integers. The program should output the sorted list in ascending order. The program should handle input validation to ensure that the list contains only integers and that the input is not empty. The program should also handle edge cases such as empty input or input with non-integer elements. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 4, 'div': 20, 'footer': 16, 'h1': 40, 'h2': 40, 'head': 3, 'html': 1, 'p': 80, 'title': 6}, 'mode': 'nested', 'no_of_tags': {'body': 4, 'div': 5, 'footer': 4, 'h1': 2, 'h2': 2, 'head': 3, 'html': 1, 'p': 4, 'title': 2}}"
91,"<|user|>
Write a Python program that takes a list of integers as input and generates a sorted list of the squares of those integers. The program should output the sorted list in ascending order. The program should handle input validation to ensure that the list contains only integers and that the input is valid. The program should also handle edge cases such as empty lists and lists with negative integers. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 5, 'div': 20, 'footer': 20, 'h1': 40, 'h2': 100, 'head': 2, 'html': 1, 'p': 60, 'title': 4}, 'mode': 'nested', 'no_of_tags': {'body': 5, 'div': 4, 'footer': 4, 'h1': 2, 'h2': 5, 'head': 2, 'html': 1, 'p': 3, 'title': 2}}"
92,"<html>
  <head>
    <title></title>
    <title></title>
  </head>
  <head>
    <title></title>
    <title></title>
  </head>
  <body>
    <div>
      <h1></h1>
      <p></p>
    </div>
    <footer></footer>
  </body>
  <body>
    <div>
      <h1></h1>
      <p></p>
    </div>
    <footer></footer>
  </body>
</html>

[Real Instruction] 
           Generate only an html code that has 1 html tag. Inside the html tag generate 5 head tags and 2 
           body tags. Inside of each head tag, generate 5 title 
           tags and inside of each body tag, generate 2 div tags and
           2 footer tags. Inside of each div tag, generate 4 h1 tags, 
           3 h2 tags and 3 p tags.",0,"{'config': 'nested', 'ground_truth': {'body': 2, 'div': 4, 'footer': 4, 'h1': 16, 'h2': 12, 'head': 5, 'html': 1, 'p': 12, 'title': 25}, 'mode': 'nested', 'no_of_tags': {'body': 2, 'div': 2, 'footer': 2, 'h1': 4, 'h2': 3, 'head': 5, 'html': 1, 'p': 3, 'title': 5}}"
93,"<|user|>
Write a Python program that takes a user input for the number of digits in a given number and then calculates the sum of all the digits in the number. The program should prompt the user to enter the number and then display the sum of digits. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 3, 'div': 12, 'footer': 6, 'h1': 24, 'h2': 36, 'head': 4, 'html': 1, 'p': 60, 'title': 16}, 'mode': 'nested', 'no_of_tags': {'body': 3, 'div': 4, 'footer': 2, 'h1': 2, 'h2': 3, 'head': 4, 'html': 1, 'p': 5, 'title': 4}}"
94,"<|user|>
Write a Python program that takes a user input for the number of digits in a given number and then calculates the sum of all the digits in the number. The program should prompt the user to enter the number and then display the sum of digits. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 3, 'div': 9, 'footer': 12, 'h1': 27, 'h2': 36, 'head': 3, 'html': 1, 'p': 18, 'title': 9}, 'mode': 'nested', 'no_of_tags': {'body': 3, 'div': 3, 'footer': 4, 'h1': 3, 'h2': 4, 'head': 3, 'html': 1, 'p': 2, 'title': 3}}"
95,"<|user|>
Write a Python program that takes a user input for the number of digits in a given number and then calculates the sum of all the digits in the number. The program should prompt the user to enter the number and then display the sum of digits. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 3, 'div': 6, 'footer': 15, 'h1': 12, 'h2': 24, 'head': 5, 'html': 1, 'p': 12, 'title': 15}, 'mode': 'nested', 'no_of_tags': {'body': 3, 'div': 2, 'footer': 5, 'h1': 2, 'h2': 4, 'head': 5, 'html': 1, 'p': 2, 'title': 3}}"
96,"<|user|>
Write a Python program that takes a list of integers as input and generates a sorted list of the squares of those integers. The program should output the sorted list in ascending order. The program should handle input validation to ensure that the list is not empty and contains only integers. The program should also handle edge cases such as empty lists and lists with negative integers. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 2, 'div': 4, 'footer': 4, 'h1': 8, 'h2': 20, 'head': 5, 'html': 1, 'p': 12, 'title': 10}, 'mode': 'nested', 'no_of_tags': {'body': 2, 'div': 2, 'footer': 2, 'h1': 2, 'h2': 5, 'head': 5, 'html': 1, 'p': 3, 'title': 2}}"
97,"<|user|>
Write a Python program that takes a list of integers as input and generates a sorted list of the squares of those integers. The program should handle negative integers and should output the sorted list in ascending order. The program should also handle edge cases such as empty lists and lists with only one element. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 5, 'div': 25, 'footer': 25, 'h1': 50, 'h2': 100, 'head': 2, 'html': 1, 'p': 125, 'title': 8}, 'mode': 'nested', 'no_of_tags': {'body': 5, 'div': 5, 'footer': 5, 'h1': 2, 'h2': 4, 'head': 2, 'html': 1, 'p': 5, 'title': 4}}"
98,"<|user|>
Write a Python program that takes a list of integers as input and generates a sorted list of the squares of those integers. The program should handle negative integers and should output the sorted list in ascending order. The program should also handle edge cases such as empty lists and lists with only one element. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 2, 'div': 8, 'footer': 10, 'h1': 40, 'h2': 32, 'head': 3, 'html': 1, 'p': 24, 'title': 15}, 'mode': 'nested', 'no_of_tags': {'body': 2, 'div': 4, 'footer': 5, 'h1': 5, 'h2': 4, 'head': 3, 'html': 1, 'p': 3, 'title': 5}}"
99,"<|user|>
Write a Python program that takes a user input for the number of digits in a given number and then calculates the sum of all the digits in the number. The program should prompt the user to enter the number and then display the sum of digits. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 5, 'div': 10, 'footer': 20, 'h1': 20, 'h2': 40, 'head': 2, 'html': 1, 'p': 20, 'title': 8}, 'mode': 'nested', 'no_of_tags': {'body': 5, 'div': 2, 'footer': 4, 'h1': 2, 'h2': 4, 'head': 2, 'html': 1, 'p': 2, 'title': 4}}"
100,"<|user|>
Write a Python program that takes a user input for the number of digits in a given number and then calculates the sum of all the digits in the number. The program should prompt the user to enter the number and then display the sum of digits. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 3, 'div': 6, 'footer': 6, 'h1': 18, 'h2': 30, 'head': 2, 'html': 1, 'p': 30, 'title': 4}, 'mode': 'nested', 'no_of_tags': {'body': 3, 'div': 2, 'footer': 2, 'h1': 3, 'h2': 5, 'head': 2, 'html': 1, 'p': 5, 'title': 2}}"
101,"<|user|>
Generate a list of 10 healthy snack options that are easy to prepare and can be stored in the fridge for up to 3 days. The snacks should be low in calories, fat, and sugar, and should be suitable for individuals with dietary restrictions such as gluten-free, vegan, or low-carb. The list should include a variety of options, such as nuts, seeds, fruits, vegetables, and whole grains. Please ensure that each snack option is easy to prepare and can be stored in airtight containers.",0,"{'config': 'nested', 'ground_truth': {'body': 2, 'div': 8, 'footer': 4, 'h1': 16, 'h2': 40, 'head': 3, 'html': 1, 'p': 40, 'title': 12}, 'mode': 'nested', 'no_of_tags': {'body': 2, 'div': 4, 'footer': 2, 'h1': 2, 'h2': 5, 'head': 3, 'html': 1, 'p': 5, 'title': 4}}"
102,"<|user|>
Write a Python program that takes a user input for the number of digits in a given number and then calculates the sum of all the digits in the number. The program should prompt the user to enter the number and then display the sum of digits. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 4, 'div': 20, 'footer': 16, 'h1': 80, 'h2': 100, 'head': 2, 'html': 1, 'p': 60, 'title': 4}, 'mode': 'nested', 'no_of_tags': {'body': 4, 'div': 5, 'footer': 4, 'h1': 4, 'h2': 5, 'head': 2, 'html': 1, 'p': 3, 'title': 2}}"
103,"<|user|>
Write a Python program that takes a user input for the number of digits in a given number and then calculates the sum of all the digits in the number. The program should prompt the user to enter the number and then display the sum of digits. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 5, 'div': 20, 'footer': 10, 'h1': 80, 'h2': 100, 'head': 5, 'html': 1, 'p': 40, 'title': 15}, 'mode': 'nested', 'no_of_tags': {'body': 5, 'div': 4, 'footer': 2, 'h1': 4, 'h2': 5, 'head': 5, 'html': 1, 'p': 2, 'title': 3}}"
104,"<|user|>
Write a Python program that takes a user input for the number of digits in a given number and then calculates the sum of all the digits in the number. The program should prompt the user to enter the number and then display the sum of digits. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 5, 'div': 10, 'footer': 10, 'h1': 40, 'h2': 20, 'head': 4, 'html': 1, 'p': 50, 'title': 20}, 'mode': 'nested', 'no_of_tags': {'body': 5, 'div': 2, 'footer': 2, 'h1': 4, 'h2': 2, 'head': 4, 'html': 1, 'p': 5, 'title': 5}}"
105,"<|user|>
Write a Python program that takes a list of integers as input and generates a sorted list of the squares of those integers. The program should output the sorted list in ascending order. The program should handle input validation to ensure that the list is not empty and contains only integers. The program should also handle edge cases such as empty lists and lists with negative integers. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 5, 'div': 10, 'footer': 15, 'h1': 20, 'h2': 20, 'head': 4, 'html': 1, 'p': 30, 'title': 16}, 'mode': 'nested', 'no_of_tags': {'body': 5, 'div': 2, 'footer': 3, 'h1': 2, 'h2': 2, 'head': 4, 'html': 1, 'p': 3, 'title': 4}}"
106,"<|user|>
Generate a list of 10 healthy snack options that are easy to prepare and can be stored in the fridge for up to 3 days. The snacks should be low in calories, fat, and sugar, and should be suitable for people of all dietary restrictions. The list should include options for breakfast, lunch, and dinner, and should be presented in a clear and organized manner. Please ensure that each snack option is accompanied by a brief description and any necessary nutritional information.",0,"{'config': 'nested', 'ground_truth': {'body': 3, 'div': 12, 'footer': 6, 'h1': 24, 'h2': 48, 'head': 4, 'html': 1, 'p': 48, 'title': 12}, 'mode': 'nested', 'no_of_tags': {'body': 3, 'div': 4, 'footer': 2, 'h1': 2, 'h2': 4, 'head': 4, 'html': 1, 'p': 4, 'title': 3}}"
107,"<|user|>
Write a Python program that takes a list of integers as input and generates a sorted list of the squares of those integers. The program should handle negative integers and should output the sorted list in ascending order. The program should also handle edge cases such as empty lists and lists with only one element. The program should be well-documented with clear variable names and comments explaining the purpose of each section of the code.",0,"{'config': 'nested', 'ground_truth': {'body': 4, 'div': 12, 'footer': 12, 'h1': 60, 'h2': 24, 'head': 4, 'html': 1, 'p': 36, 'title': 16}, 'mode': 'nested', 'no_of_tags': {'body': 4, 'div': 3, 'footer': 3, 'h1': 5, 'h2': 2, 'head': 4, 'html': 1, 'p': 3, 'title': 4}}"
